COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,1997,1997,IDX,Index,0,Units,,,2,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,1998,1998,IDX,Index,0,Units,,,2,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,1999,1999,IDX,Index,0,Units,,,2,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2000,2000,IDX,Index,0,Units,,,4,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2001,2001,IDX,Index,0,Units,,,4,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2002,2002,IDX,Index,0,Units,,,4,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2003,2003,IDX,Index,0,Units,,,4,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2004,2004,IDX,Index,0,Units,,,4,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2005,2005,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2006,2006,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2007,2007,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2008,2008,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2009,2009,IDX,Index,0,Units,,,6,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2010,2010,IDX,Index,0,Units,,,6,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2011,2011,IDX,Index,0,Units,,,6,,
ESP,Spain,ELV_DIESELSO,Sulphur content limit for diesel,2012,2012,IDX,Index,0,Units,,,6,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1990,1990,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1991,1991,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1992,1992,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1993,1993,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1994,1994,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1995,1995,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1996,1996,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1997,1997,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1998,1998,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,1999,1999,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2000,2000,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2001,2001,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2002,2002,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2003,2003,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2004,2004,IDX,Index,0,Units,,,0,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2005,2005,IDX,Index,0,Units,,,6,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2006,2006,IDX,Index,0,Units,,,6,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2007,2007,IDX,Index,0,Units,,,1,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2008,2008,IDX,Index,0,Units,,,4,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2009,2009,IDX,Index,0,Units,,,5,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2010,2010,IDX,Index,0,Units,,,5,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2011,2011,IDX,Index,0,Units,,,5,,
GRC,Greece,TRADESCH_CO2,Trading Schemes CO2,2012,2012,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1990,1990,IDX,Index,0,Units,,,1,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1991,1991,IDX,Index,0,Units,,,1,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1992,1992,IDX,Index,0,Units,,,1,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1993,1993,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1994,1994,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1995,1995,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1996,1996,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1997,1997,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1998,1998,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,1999,1999,IDX,Index,0,Units,,,2,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2000,2000,IDX,Index,0,Units,,,4,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2001,2001,IDX,Index,0,Units,,,4,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2002,2002,IDX,Index,0,Units,,,4,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2003,2003,IDX,Index,0,Units,,,4,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2004,2004,IDX,Index,0,Units,,,4,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2005,2005,IDX,Index,0,Units,,,5,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2006,2006,IDX,Index,0,Units,,,5,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2007,2007,IDX,Index,0,Units,,,5,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2008,2008,IDX,Index,0,Units,,,5,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2009,2009,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2010,2010,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2011,2011,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2012,2012,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2013,2013,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2014,2014,IDX,Index,0,Units,,,6,,
FRA,France,ELV_DIESELSO,Sulphur content limit for diesel,2015,2015,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1990,1990,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1991,1991,IDX,Index,0,Units,,,1,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1992,1992,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1993,1993,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1994,1994,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1995,1995,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1996,1996,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1997,1997,IDX,Index,0,Units,,,4,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1998,1998,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,1999,1999,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2000,2000,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2001,2001,IDX,Index,0,Units,,,2,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2002,2002,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2003,2003,IDX,Index,0,Units,,,5,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2004,2004,IDX,Index,0,Units,,,5,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2005,2005,IDX,Index,0,Units,,,3,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2006,2006,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2007,2007,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2008,2008,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2009,2009,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2010,2010,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2011,2011,IDX,Index,0,Units,,,6,,
FIN,Finland,RD_RE,Renewable energy public RD&D budget,2012,2012,IDX,Index,0,Units,,,6,,
HUN,Hungary,RD_SUB,R&D subsidies,1990,1990,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1991,1991,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1992,1992,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1993,1993,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1994,1994,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1995,1995,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1996,1996,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1997,1997,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1998,1998,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,1999,1999,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,2000,2000,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,2001,2001,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,2002,2002,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2003,2003,IDX,Index,0,Units,,,1,,
HUN,Hungary,RD_SUB,R&D subsidies,2004,2004,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2005,2005,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2006,2006,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2007,2007,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2008,2008,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2009,2009,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2010,2010,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2011,2011,IDX,Index,0,Units,,,2,,
HUN,Hungary,RD_SUB,R&D subsidies,2012,2012,IDX,Index,0,Units,,,2,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1990,1990,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1991,1991,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1992,1992,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1993,1993,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1994,1994,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1995,1995,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1996,1996,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1997,1997,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1998,1998,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,1999,1999,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2000,2000,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2001,2001,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2002,2002,IDX,Index,0,Units,,,5,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2003,2003,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2004,2004,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2005,2005,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2006,2006,IDX,Index,0,Units,,,3,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2007,2007,IDX,Index,0,Units,,,3,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2008,2008,IDX,Index,0,Units,,,3,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2009,2009,IDX,Index,0,Units,,,4,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2010,2010,IDX,Index,0,Units,,,3,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2011,2011,IDX,Index,0,Units,,,3,,
BEL,Belgium,TAXDIESEL,Tax Diesel,2012,2012,IDX,Index,0,Units,,,3,,
ITA,Italy,EPS_NMKT,Non-market EPS,1990,1990,IDX,Index,0,Units,,,1.5,,
ITA,Italy,EPS_NMKT,Non-market EPS,1991,1991,IDX,Index,0,Units,,,1.5,,
ITA,Italy,EPS_NMKT,Non-market EPS,1992,1992,IDX,Index,0,Units,,,1.5,,
ITA,Italy,EPS_NMKT,Non-market EPS,1993,1993,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1994,1994,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1995,1995,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1996,1996,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1997,1997,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1998,1998,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,1999,1999,IDX,Index,0,Units,,,1.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,2000,2000,IDX,Index,0,Units,,,1.375,,
ITA,Italy,EPS_NMKT,Non-market EPS,2001,2001,IDX,Index,0,Units,,,1.875,,
ITA,Italy,EPS_NMKT,Non-market EPS,2002,2002,IDX,Index,0,Units,,,1.875,,
ITA,Italy,EPS_NMKT,Non-market EPS,2003,2003,IDX,Index,0,Units,,,1.875,,
ITA,Italy,EPS_NMKT,Non-market EPS,2004,2004,IDX,Index,0,Units,,,1.875,,
ITA,Italy,EPS_NMKT,Non-market EPS,2005,2005,IDX,Index,0,Units,,,2,,
ITA,Italy,EPS_NMKT,Non-market EPS,2006,2006,IDX,Index,0,Units,,,3.125,,
ITA,Italy,EPS_NMKT,Non-market EPS,2007,2007,IDX,Index,0,Units,,,2.625,,
ITA,Italy,EPS_NMKT,Non-market EPS,2008,2008,IDX,Index,0,Units,,,3.125,,
ITA,Italy,EPS_NMKT,Non-market EPS,2009,2009,IDX,Index,0,Units,,,3.25,,
ITA,Italy,EPS_NMKT,Non-market EPS,2010,2010,IDX,Index,0,Units,,,3.25,,
ITA,Italy,EPS_NMKT,Non-market EPS,2011,2011,IDX,Index,0,Units,,,3.25,,
ITA,Italy,EPS_NMKT,Non-market EPS,2012,2012,IDX,Index,0,Units,,,3.25,,
ITA,Italy,EPS_NMKT,Non-market EPS,2013,2013,IDX,Index,0,Units,,,4,,
ITA,Italy,EPS_NMKT,Non-market EPS,2014,2014,IDX,Index,0,Units,,,4,,
ITA,Italy,EPS_NMKT,Non-market EPS,2015,2015,IDX,Index,0,Units,,,4,,
FIN,Finland,FIT,Feed-in Tariffs,1990,1990,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1991,1991,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1992,1992,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1993,1993,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1994,1994,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1995,1995,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1996,1996,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1997,1997,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1998,1998,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,1999,1999,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2000,2000,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2001,2001,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2002,2002,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2003,2003,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2004,2004,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2005,2005,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2006,2006,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2007,2007,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2008,2008,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2009,2009,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2010,2010,IDX,Index,0,Units,,,0,,
FIN,Finland,FIT,Feed-in Tariffs,2011,2011,IDX,Index,0,Units,,,2,,
FIN,Finland,FIT,Feed-in Tariffs,2012,2012,IDX,Index,0,Units,,,2.5,,
DNK,Denmark,TRADESCH,Trading Schemes,1990,1990,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1991,1991,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1992,1992,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1993,1993,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1994,1994,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1995,1995,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1996,1996,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1997,1997,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1998,1998,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,1999,1999,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,2000,2000,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH,Trading Schemes,2001,2001,IDX,Index,0,Units,,,0.800000012,,
DNK,Denmark,TRADESCH,Trading Schemes,2002,2002,IDX,Index,0,Units,,,0.800000012,,
DNK,Denmark,TRADESCH,Trading Schemes,2003,2003,IDX,Index,0,Units,,,0.800000012,,
DNK,Denmark,TRADESCH,Trading Schemes,2004,2004,IDX,Index,0,Units,,,0.800000012,,
DNK,Denmark,TRADESCH,Trading Schemes,2005,2005,IDX,Index,0,Units,,,2.400000095,,
DNK,Denmark,TRADESCH,Trading Schemes,2006,2006,IDX,Index,0,Units,,,2.599999905,,
DNK,Denmark,TRADESCH,Trading Schemes,2007,2007,IDX,Index,0,Units,,,0.600000024,,
DNK,Denmark,TRADESCH,Trading Schemes,2008,2008,IDX,Index,0,Units,,,1.399999976,,
DNK,Denmark,TRADESCH,Trading Schemes,2009,2009,IDX,Index,0,Units,,,2.200000048,,
DNK,Denmark,TRADESCH,Trading Schemes,2010,2010,IDX,Index,0,Units,,,2.400000095,,
DNK,Denmark,TRADESCH,Trading Schemes,2011,2011,IDX,Index,0,Units,,,2.400000095,,
DNK,Denmark,TRADESCH,Trading Schemes,2012,2012,IDX,Index,0,Units,,,1.600000024,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1990,1990,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1991,1991,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1992,1992,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1993,1993,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1994,1994,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1995,1995,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1996,1996,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1997,1997,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1998,1998,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,1999,1999,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2000,2000,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2001,2001,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2002,2002,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2003,2003,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2004,2004,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2005,2005,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2006,2006,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2007,2007,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2008,2008,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2009,2009,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2010,2010,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2011,2011,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_WIND,Feed-in Tariffs Wind,2012,2012,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1990,1990,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1991,1991,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1992,1992,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1993,1993,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1994,1994,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1995,1995,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1996,1996,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1997,1997,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1998,1998,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,1999,1999,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2000,2000,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2001,2001,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2002,2002,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2003,2003,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2004,2004,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2005,2005,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2006,2006,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2007,2007,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2008,2008,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2009,2009,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2010,2010,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2011,2011,IDX,Index,0,Units,,,0,,
IRL,Ireland,TAXNOX,Tax NOx,2012,2012,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXDIESEL,Tax Diesel,1990,1990,IDX,Index,0,Units,,,2,,
GRC,Greece,TAXDIESEL,Tax Diesel,1991,1991,IDX,Index,0,Units,,,4,,
GRC,Greece,TAXDIESEL,Tax Diesel,1992,1992,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,1993,1993,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,1994,1994,IDX,Index,0,Units,,,6,,
GRC,Greece,TAXDIESEL,Tax Diesel,1995,1995,IDX,Index,0,Units,,,6,,
GRC,Greece,TAXDIESEL,Tax Diesel,1996,1996,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,1997,1997,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,1998,1998,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,1999,1999,IDX,Index,0,Units,,,5,,
GRC,Greece,TAXDIESEL,Tax Diesel,2000,2000,IDX,Index,0,Units,,,4,,
GRC,Greece,TAXDIESEL,Tax Diesel,2001,2001,IDX,Index,0,Units,,,4,,
GRC,Greece,TAXDIESEL,Tax Diesel,2002,2002,IDX,Index,0,Units,,,4,,
GRC,Greece,TAXDIESEL,Tax Diesel,2003,2003,IDX,Index,0,Units,,,4,,
GRC,Greece,TAXDIESEL,Tax Diesel,2004,2004,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2005,2005,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2006,2006,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2007,2007,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2008,2008,IDX,Index,0,Units,,,2,,
GRC,Greece,TAXDIESEL,Tax Diesel,2009,2009,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2010,2010,IDX,Index,0,Units,,,3,,
GRC,Greece,TAXDIESEL,Tax Diesel,2011,2011,IDX,Index,0,Units,,,3,,
